person_id,person_name_en,panel,date,kind,source,title_en,title_zh,summary_en,summary_zh,url
jensen-huang,Jensen Huang,news,2026-09-23,notable,手机新浪网,替代大学？硅谷风投办AI新型学院：黄仁勋、奥尔特曼授课，学费或对标哈佛，不发文凭,替代大学？硅谷风投办AI新型学院：黄仁勋、奥尔特曼授课，学费或对标哈佛，不发文凭,"A Silicon Valley VC-backed AI academy pitched as an alternative to college, with tuition rivaling Harvard's, will have Jensen Huang and Sam Altman teaching, though it grants no diploma.",一家硅谷风投支持的AI新型学院被定位为大学的替代方案，学费或对标哈佛，黄仁勋与奥尔特曼将在此授课，但不颁发文凭。,https://news.google.com/rss/articles/CBMijwFBVV95cUxQN2UtYlBfUnFFbVplQ1ZjenFicWd6aHhnMWlpd1RZaE1tZ2VHdmlwZW5zU3BoNXFibWRDdUp4TkRTaHVSMlpfZDhZcEY0THN6R3B2MWVKNnNVeU02UmFpS2FnTHRwdTMzLWxWRWRxMk40NVlxSjFfbGoyYXM4Z21Uc1JrTkl6N0c3aEtBWDlqQQ?oc=5
jensen-huang,Jensen Huang,news,2026-09-23,notable,手机新浪网,黄仁勋发声：2030年不可能是世界末日,黄仁勋发声：2030年不可能是世界末日,"Jensen Huang publicly pushed back on AI 'doomsday' narratives, saying 2030 won't be the end of the world and calling a full tech blockade on China foolish.",黄仁勋公开反驳AI“末日论”，称2030年不会是世界末日，并表示对华实施全面科技封锁是愚蠢之举。,https://news.google.com/rss/articles/CBMicEFVX3lxTE1RaU5qOGlnNkVBTXBDSWlKXzNqQnFFVk03bFBQMXVwdTVsbkxPWGpHTDR4UUt4UGVocHQtNEQwV2s0U3FwVGhLVW1zM21BRWpIaGlzYUlIYS1PVTlLUW83RjV3eVpMclhNbXBjRDVMU04?oc=5
jensen-huang,Jensen Huang,news,2026-09-23,notable,ndtvprofit.com,Video | Godfather Of AI Takes On Nvidia’s Jensen Huang Over AI Slowdown,Video | Godfather Of AI Takes On Nvidia’s Jensen Huang Over AI Slowdown,Huang's claim that AI progress isn't slowing down drew a public on-air challenge from Geoffrey Hinton.,黄仁勋关于AI发展未放缓的说法，在一次电视对话中受到杰弗里·辛顿的公开反驳。,https://news.google.com/rss/articles/CBMitAFBVV95cUxOZkM3R2VVUFRLYWE4bDNaaEhRTzVUUnVZV3BaSUNRd2pmUG94ZE5nSU1XRUdrNl9BTlJQMmlWNVlXNkJYZFBHQzEtZVhMbkpCSTBIZ1ZQTkxETXRRNGxGU2ZodkU3cjJBdHhvYnNlNXExLTZRZWctNEZtcXF5MWN2NS1LbWlpcVRfQ2FVMTJOZ2Y0YkpTc2s0U1ZRNmxXdkdycGJhY3lKU2dtc291elI1aEpmYlQ?oc=5
jensen-huang,Jensen Huang,news,2026-09-23,notable,搜狐网,替代大学？硅谷风投办AI新型学院：黄仁勋、奥尔特曼授课，学费或对标哈佛，不发文凭,替代大学？硅谷风投办AI新型学院：黄仁勋、奥尔特曼授课，学费或对标哈佛，不发文凭,"Huang is slated to teach at a new Silicon Valley VC-backed AI institute pitched as an alternative to university, with tuition rivaling Harvard's and no diploma awarded.",黄仁勋将在一家硅谷风投支持的新AI学院授课，该学院被定位为大学的替代选择，学费对标哈佛，但不颁发文凭。,https://news.google.com/rss/articles/CBMiggFBVV95cUxQVGMydU8xN3Y5X2JiX05Lc1pjQmFfbDBaWW1RMzE4RFJfLXZGempRR3VrRlQ4MzRBYUw3a1VnMXRDRVRoTThIMC1TVF9VWGFtMmQzVDM1aUJwMzJJRU9FMFJUYnpidkRjQkRpcHRmc3p5SmpTM0RCY0tXSGdoZ3loaFRR?oc=5
jensen-huang,Jensen Huang,news,2026-09-23,minor,astanatimes.com,Kazakhstan Strengthens Global AI Ties As NVIDIA CEO Jensen Huang Plans Visit for AI Month Event,Kazakhstan Strengthens Global AI Ties As NVIDIA CEO Jensen Huang Plans Visit for AI Month Event,"Jensen Huang plans to visit Kazakhstan for an AI Month event, part of NVIDIA's push to deepen AI ties in Central Asia.","黄仁勋计划访问哈萨克斯坦参加""AI月""活动，这是英伟达深化中亚人工智能合作的举措之一。",https://news.google.com/rss/articles/CBMixwFBVV95cUxOZmV1Q3pvaTF0MzRxb3lHOUFNR1J3VmxzcFFmeXZiWU1wbi13VlZ0NkJfTFhRN3RmcUhkLVBhUi1zWTd3R243Y05mOEhsZXpoc3dBMFRHeU5mcldoNWRMUkRLZjFNSTh2dUlBaXdBcTV4R1V4X3N0UU05X0hiaXNheVJTQVRteEJUWjBwRE1zSU1YVGwxb3FwM3A5Z0JXOXJFRElvb2JwYk9idE5NZW5nd1hqb0NKV3JJcWkyZ1RRYW9kcmk5c0dF?oc=5
jensen-huang,Jensen Huang,news,2026-09-23,notable,凤凰网,硅谷风投办AI新型学院：黄仁勋、奥尔特曼授课，学费或对标哈佛,硅谷风投办AI新型学院：黄仁勋、奥尔特曼授课，学费或对标哈佛,"A Silicon Valley VC-backed AI academy launches with Jensen Huang and Sam Altman as instructors, tuition pitched to rival Harvard's.",一家硅谷风投支持的AI新型学院成立，黄仁勋与奥特曼将亲自授课，学费定位对标哈佛。,https://news.google.com/rss/articles/CBMiTEFVX3lxTE9aYXZGWTlwVXZSZjNaOVA2NnBXSXhEaHRqTmlBelhsRmF1ajY4VHdSdEI5a3hGejJsa1NrdkdYN1FzSGt0U3EzY0FXcFE?oc=5
jensen-huang,Jensen Huang,news,2026-09-23,notable,QQ News,黄仁勋捐出6.5亿，是不是江湖传说的“避税”？,黄仁勋捐出6.5亿，是不是江湖传说的“避税”？,"Huang donated 650 million yuan to charity, prompting public debate over whether the gift is really a tax-avoidance move.",黄仁勋向慈善机构捐款6.5亿元，引发公众关于此举是否实为避税的讨论。,https://news.google.com/rss/articles/CBMibEFVX3lxTE1LcmZjTm5RaFp4OVdlZGxQZkZDaHlwQlN4MlZISVlQSVRTZUxQNHgwTGNQUGZXOUlIc1c1TDZGZmhtTk94MnRoVnJXYUdTMUgzdTlEM0dUbFBRTjVUekg0NVpLMGhmSjd4TFNVNw?oc=5
jensen-huang,Jensen Huang,news,2026-09-23,notable,Axios,"""Enough predictions"": Jensen Huang unloads on AI doomsday fears","""Enough predictions"": Jensen Huang unloads on AI doomsday fears","Huang publicly dismisses AI-doomsday predictions, stating there is a '0% chance' AI destroys the world by 2030 — a pointed stance in the ongoing AI-safety debate.",黄仁勋公开驳斥AI末日论，称到2030年AI毁灭世界的概率为“0%”，在持续的AI安全争论中表明了鲜明立场。,https://news.google.com/rss/articles/CBMifEFVX3lxTFBPZ0wxNFNydVJKYmV5TW1PX1JPRndMSndFMEE5bmhpb1RQeTZNbEN1VzlMQmNYZXptNVBqRmNTZ1VSeVZsYWtqdDdBRGk5eWhpRkROQS1IRVR0OUlIR3A2U1RZNGU1QUpfa3dKZzc5ZmNJbURURUxvQ19qSHk?oc=5
jensen-huang,Jensen Huang,news,2026-09-23,notable,The New Stack,Jensen Huang says the junior developer problem ends in two years. Here’s his math.,Jensen Huang says the junior developer problem ends in two years. Here’s his math.,"Huang argues the 'junior developer problem' created by AI coding tools will resolve within two years, laying out his reasoning for how the job market adapts.",黄仁勋认为AI编程工具带来的“初级开发者问题”将在两年内得到解决，并阐述了就业市场如何适应的理由。,https://news.google.com/rss/articles/CBMiXkFVX3lxTE5qSWFEOGRndHNidVV4OEN0dWE5NlduVkprZUExdTFxcDRMY0R5T2p0UVV3a3daY0NvcFN2S2ljalVaODE3dWFWN0YtdUZkY281d0hnbWZmX3hQTmR4NkE?oc=5
jensen-huang,Jensen Huang,news,2026-09-23,notable,The Next Web,'Don't ship the product': Jensen Huang on out-of-control AI,'Don't ship the product': Jensen Huang on out-of-control AI,"Huang publicly cautioned against shipping AI systems that are 'out of control,' a notable stance from NVIDIA's CEO amid the ongoing debate over AI safety and regulation.",黄仁勋公开警告不应发布“失控”的AI系统，这是NVIDIA CEO在当前AI安全与监管争论中表明的一个值得关注的立场。,https://news.google.com/rss/articles/CBMieEFVX3lxTE1DYnVibjZ6RnBuU1A2LVFrMlQtRXZlbWV2WGJ6TkdyYVoyVEFqVS1tLWlVUjdrQ0R0X1FhdUVTOXgtSDhpY3o5N1BqeEs2bkUySjJxUE4tZ1lwM3dncDI0UGQ3UmdjblZib0V2dTlCU2U4SnVNUlVTNg?oc=5
jensen-huang,Jensen Huang,news,2026-09-23,notable,The Daily News | Texas' Oldest Newspaper,"Nvidia CEO Jensen Huang records a pool interview ahead of a meeting hosted by Britain's King Charles, in Cumnock","Nvidia CEO Jensen Huang records a pool interview ahead of a meeting hosted by Britain's King Charles, in Cumnock","Huang gave a pool interview ahead of a meeting with Britain's King Charles in Cumnock, part of Nvidia's push to deepen UK ties.",黄仁勋在与英国国王查尔斯于卡姆诺克会面前接受了媒体联合采访，是英伟达深化英国合作的一部分。,https://news.google.com/rss/articles/CBMijgJBVV95cUxOUHc0ODBxQVA1TXJUTXhNeVpxQ2NETmVOTzVHQ1hVcXJqcVBGbzh4emsxTXlpbWxUNFB3TENJaFFfOXB2Q0E2Wlg4aEVJbzNacmJueENZdmpPV204aml6RkVHVEhRdWRRVXhIN09MY2N6NFo1eEpZNmpDeGJ1MVJuRWdZaDA2Wms4NjFEdUROckpOOWlwRWJaTm9lRGQ3Y2MzU055OVQzR2VURTNmbUN5S0JuRzZ0WnRoaHNHanBYWkxwZmNBcl92eHdxa1o1ZWFmRGRlR29GalU4aFhYcmZmZ3hRMW9JVzdDdEdQUmRtTldOaXRoZDdwZjdIR2o3Njl0SGJQZk9NdzI4dWk0bGc?oc=5
jensen-huang,Jensen Huang,news,2026-09-23,notable,News,Jensen Huang rejects antitrust and product liability exemptions for AI companies - Межа. Новини України.,Jensen Huang rejects antitrust and product liability exemptions for AI companies - Межа. Новини України.,"Huang publicly rejected proposed antitrust and product-liability exemptions for AI companies, a notable regulatory stance from NVIDIA's CEO.",黄仁勋公开反对为人工智能公司提供反垄断和产品责任豁免的提案，这是英伟达CEO在监管问题上一次值得关注的表态。,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9JNHpreEpKZTRnTElqYi0xbUVvLXdIRzJiQzlsdXJERjY5MTFkUEJlRUFXMzNoWUFYcnE3RUJhb3NsWENYNElBRk83TDhiTGxxZkRxRkdGN0RBclJNUXN2UENJV1BWbGtV?oc=5
jensen-huang,Jensen Huang,news,2026-09-23,notable,Gizmodo,"Jensen Huang Says if AI Companies Can't Contain Their Models, 'We Have to Shut the Labs Down'","Jensen Huang Says if AI Companies Can't Contain Their Models, 'We Have to Shut the Labs Down'","Huang said AI companies that can't contain their own models should have their labs shut down, a blunt regulatory stance from the industry's dominant hardware supplier.",黄仁勋表示，如果AI公司无法控制自己的模型，就应该关停这些实验室——作为行业主导的硬件供应商，这是一个态度鲜明的监管立场。,https://news.google.com/rss/articles/CBMivAFBVV95cUxOMzFDYjB5M2p0aE9WTVAwUnc0bTV2ZUQ2YTNNUklhUEM2Mzl6UHVwRGw1SWppT1piVWVfaVcyUlp6VHEtd0docEFTRkpYNnFBRHhjcFlfRi0wOWNHSkVCa0hwMnhua3ZxMVhBX05vMEpXdjNWVFFFMXRvZG40OFFtcU4zYVV6bUJ4aWR4UTVGUU1kOHEyWExFZFNWVGg1dndZTElfN2hCUlBXZkdaU1ZKMUZvbUZzY2t1UTdFRA?oc=5
jensen-huang,Jensen Huang,news,2026-09-23,notable,搜狐网,替代大学？硅谷风投办AI新型学院：黄仁勋、奥尔特曼授课，学费或对标哈佛，不发文凭,替代大学？硅谷风投办AI新型学院：黄仁勋、奥尔特曼授课，学费或对标哈佛，不发文凭,"A Silicon Valley VC is launching an AI-focused academy where Huang and Sam Altman will teach, charging Harvard-level tuition but issuing no diplomas.",一家硅谷风投正筹办一所AI新型学院，黄仁勋与奥尔特曼将在此授课，学费对标哈佛但不颁发文凭。,https://news.google.com/rss/articles/CBMiiAFBVV95cUxORE9sbE5CeXY5QUNNRm95YWRzenl5dnh0aUNHWTBDQmhmcWdsZWdTSVNKbWRaZTVTUDhOX3NMTnhJTzZSYm5hUzk2U0p3TGpjeXlRdjBoNlVqaHVtZUIzY0hzYmR3emM3S0lsRlZXY0xXeTRrRURheUFYcThjT0VpN0I3QjJhLU95?oc=5
jensen-huang,Jensen Huang,news,2026-09-22,notable,华尔街日报中文网,马斯克、黄仁勋和库克等人将与习近平共进晚餐，他们的公司对中国有何诉求,马斯克、黄仁勋和库克等人将与习近平共进晚餐，他们的公司对中国有何诉求,"Huang was named among the tech CEOs, alongside Musk and Cook, set to dine with Xi Jinping, with coverage focused on what their companies want from China.",报道称黄仁勋与马斯克、库克等科技公司高管将与习近平共进晚餐，报道关注这些公司对华的诉求。,https://news.google.com/rss/articles/CBMi0ANBVV95cUxQbGtBWFBGaDZEVTNTekN3SkdNYkJXbUU5ZGl3bzl4RTlhZlJkSUFSVHFmQVFnTE01ZlFSSkNGSjl2UWdiVUlDUTRzRGk5TFpSUk5OUjJmV19KVzQwN0I5M3FZSkttcElxSGs2UW9rS1h1S2ZFZVYwc3BwRWdOMDN3dmlXczZGcW5ER2F6X01WQWNVVGUtaXBwUlEzVHh3MWNaMlpIaGd2UWJiU1ZNa1RZZU5kdTBYOWlhUUlsc09xX2hqT0IzZm5DdFgxVGdpQXpPX2doY09pbXZ6djBlYVJ3RTZ2azlsYlpma015c293NE5LekpYZEI2VnMxV2dFeDNDTHZrUG1nX01Nb1FmZ2FCVTlFc0RhclZ4VFJvaHhqdjhFZ1FTNFRjdXVndUVKSUFqb28wV0N4amcwWW81dWpxeno3dnQ1M1NEVVpjSkVjbkxfR0xmVGcxSDdib1JuRU9GUWdzZTdTcFFfVWtNSTR5dHJCSGNRdTJEaVg1aXl2YXRKZms2NUZLbTJHc2VHejEtSXJwS0I0ZTRwUktqajFZQkI2STJ1LTYyejd2dmh1OEJmOFhXb0VLeF9Sa3hPVklRX1JKSUNtUkRYZENWUzF1OA?oc=5
jensen-huang,Jensen Huang,news,2026-09-22,notable,blog.csdn.net,“2030年成为世界末日概率为0%”，黄仁勋反对放缓AI，谈“亿万富翁税”：我不怕交税，只怕贫穷,“2030年成为世界末日概率为0%”，黄仁勋反对放缓AI，谈“亿万富翁税”：我不怕交税，只怕贫穷,"Huang publicly opposed slowing AI development and addressed California's proposed billionaire tax, saying he fears poverty more than taxation.",黄仁勋公开反对放缓AI发展，并回应加州拟议的亿万富翁税，称他不怕交税，只怕贫穷。,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5lWXhHZWVUTktPNVRmQmxWSDJ0TVMyUnpZS09tSDV2UXIyZU9mZWp3QlY0dWxZQnEyOFdVSDU2eEdjdTNscElZWWpKeW42RUtGbXZ6ZDdXN0Zqcmk5N2l1ZFNTUjR6cWM?oc=5
jensen-huang,Jensen Huang,news,2026-09-22,notable,观察者网,黄仁勋：全面对华封锁是蠢，AI末日论是烟雾弹,黄仁勋：全面对华封锁是蠢，AI末日论是烟雾弹,Huang argues a total tech blockade on China is foolish and dismisses AI-doomsday warnings as a smokescreen some AI firms use to dodge accountability.,黄仁勋表示对华全面封锁是愚蠢的，并称AI末日论是部分AI公司用来逃避责任的烟雾弹。,https://news.google.com/rss/articles/CBMiakFVX3lxTE1VMG05Q3VpYkJYb0lWQldnTTdnVHBVYWt1bkVPZEdRa0pXR0tBdkhDVHpxeUw2TlF6MU41elR1aUIzUXRMbmgzNVh4UlYtTmNKLWViUWczV1h3OHhVNXc0MTA2eVFMRlFMVXc?oc=5
jensen-huang,Jensen Huang,news,2026-09-22,notable,手机新浪网,黄仁勋：2030年AI导致世界毁灭的可能性为零，部分AI公司在逃避应承担的责任,黄仁勋：2030年AI导致世界毁灭的可能性为零，部分AI公司在逃避应承担的责任,"Huang said the probability of AI causing global destruction by 2030 is zero and accused some AI companies of evading the responsibility they should bear, pushing back publicly on AI-doom narratives.",黄仁勋表示，到2030年AI导致世界毁灭的可能性为零，并指责部分AI公司在逃避应承担的责任，公开反驳AI末日论。,https://news.google.com/rss/articles/CBMif0FVX3lxTE5ZekdOWHVYSUItM3pja1RRd200RDZpR1VzQVdsU1RjR0hOcnlEcXlwYnFqZ2lRSlFPSXJRbW5JaW5NNkMzQmFnU1FLMlRKWkttV0gwNGQ3allpdDUwSXl6bklYTTB1UEhhaWlObzViX0dSNEFhcFozRmpYMml5TUk?oc=5
jensen-huang,Jensen Huang,news,2026-09-22,notable,驱动之家,定了！黄仁勋确认出席中美领导人国宴：英伟达GPU重返中国有戏,定了！黄仁勋确认出席中美领导人国宴：英伟达GPU重返中国有戏,"Huang confirmed he will attend a China–U.S. leaders' state dinner, fueling speculation that NVIDIA GPUs could return to the Chinese market.",黄仁勋确认将出席中美领导人国宴，市场猜测英伟达GPU可能重返中国市场。,https://news.google.com/rss/articles/CBMiWEFVX3lxTE4zTVF3WHctUGFqN2xsYzZJVzJxTWt5aW5CLW03elp2NGY4OVV3THY4amcyUkNZNVpLaFI3Q3ZoRTFuTjZKTldWaUtLMGNxU3A2TjhMcDdyOHE?oc=5
jensen-huang,Jensen Huang,news,2026-09-22,notable,21财经,黄仁勋：AI灭绝危机言论纯粹戏太多了,黄仁勋：AI灭绝危机言论纯粹戏太多了,"Huang publicly dismissed AI-extinction warnings as overblown, pushing back on doomsday narratives around the technology his chips power.",黄仁勋公开表示AI灭绝人类的警告言过其实，反驳了围绕其芯片所支撑技术的末日论调。,https://news.google.com/rss/articles/CBMijwFBVV95cUxPMWJGUUJQdTFKdXp6R0VZWGtFOFptSlFCWllxdFhCRWFtOFF1UzJlQjZaM2NtOVltRmlFb25UczhQVFRMWmM4U0RUeEhCOGhyaGtuRUJqYktMMHlnbTZJY3lsZDZNWjd5ZjdiOFVOam9XMnRTSFVlcnZ4cFkwNl9CVFdIZFh3Z3I3eE5VTkV5SQ?oc=5
jensen-huang,Jensen Huang,news,2026-09-22,notable,Memeburn,Jensen Huang Says Nvidia Will Sell Twice As Many Chips Next Year,Jensen Huang Says Nvidia Will Sell Twice As Many Chips Next Year,"Huang forecast Nvidia's chip sales will double next year, a bullish read on AI infrastructure demand.",黄仁勋预测英伟达明年芯片销量将翻倍，反映其对AI基础设施需求的乐观判断。,https://news.google.com/rss/articles/CBMijwFBVV95cUxPbnUxdkdHeG5BR3dFcFc2WDFsR3hKUXZ5TUdyUVdNMV90NGUtOUpNbkZTdDJRbTNoMmI1WmFhZFdoWkFJTU96NVNiVjctR21OZlNzWVo4TERIZGR5Q2d4ZDlQeVdKZms2S0kyUWwzQVBfQ1JOMS1aeFhvLTFQeXREdU5qWDNTRzRRSXo2a2k4NA?oc=5
jensen-huang,Jensen Huang,news,2026-09-22,notable,新浪新闻_手机新浪网,黄仁勋发声：2030年不可能是世界末日,黄仁勋发声：2030年不可能是世界末日,"Huang publicly pushed back on 'AI doomsday' narratives, saying 2030 won't be the end of the world, and addressed competition with China.",黄仁勋公开反驳“AI末日”论调，称2030年不会是世界末日，并谈及与中国的竞争。,https://news.google.com/rss/articles/CBMihwFBVV95cUxOQ2dzOVNULTBtbTM2elB1OHlqY1ZIRjd6ZTZQUTJwNjl5dnRKN0hwLURSRHp4aGl5OHFZT1hUcUE4WUVtSjRVZE1OSjNIVXNkYlJLUDFlNE5mV1ZVMFBtWWtPamx3eDBCNWI3UHRBaFpCOUc1c3NPTzY3b0FJYWZwRzU2RnpPbVk?oc=5
jensen-huang,Jensen Huang,news,2026-09-22,notable,新浪财经,英伟达市盈率降至十多年来最低 黄仁勋称公司被严重误解,英伟达市盈率降至十多年来最低 黄仁勋称公司被严重误解,"With Nvidia's P/E ratio at a decade low, Huang said the market has badly misunderstood the company.",英伟达市盈率降至十余年来最低，黄仁勋称市场严重误解了这家公司。,https://news.google.com/rss/articles/CBMibkFVX3lxTE1OaENCYnp5THBHemFja2I1em0xd0w4RnVMS3RYdGRxT0llQmkyWUFHNkIwX2RBY09IXzk5RVBpMWZvRk1IOXlrc2NmOEZ4YXpGM1d3aFc5UEFmWWhuU1REX2gzUzVXX0dyR3BYWmV3?oc=5
jensen-huang,Jensen Huang,news,2026-09-22,major,凤凰网科技,定了！黄仁勋确认出席中美领导人国宴：英伟达GPU重返中国有戏,定了！黄仁勋确认出席中美领导人国宴：英伟达GPU重返中国有戏,"Huang confirmed he will attend a US-China leaders' state dinner, raising hopes that NVIDIA GPUs could return to the Chinese market.",黄仁勋确认将出席中美领导人国宴，外界预期此举可能为英伟达GPU重返中国市场带来转机。,https://news.google.com/rss/articles/CBMiTEFVX3lxTFBQdExtV0ItVTNjTk1HeUhDTGdhczBXNUVIcVZVejFndzk5TlBOWjZUa2hwbjFvWG4wXzBzRUJUMXg2UkpzSTlsSG5IdGU?oc=5
